datetime,difficulty
2021-07-23 00:00:00,290400590518
2021-07-22 00:00:00,307585053446
2021-07-21 00:00:00,307438044852
2021-07-20 00:00:00,278734683633
2021-07-19 00:00:00,305888579230
2021-07-18 00:00:00,311141650831
2021-07-17 00:00:00,285957119525
2021-07-16 00:00:00,303272552846
2021-07-15 00:00:00,309911925909
2021-07-14 00:00:00,322957864171
2021-07-13 00:00:00,315731201551
2021-07-12 00:00:00,291032119975
2021-07-11 00:00:00,324586214795
2021-07-10 00:00:00,318127912969
2021-07-09 00:00:00,328030487612
2021-07-08 00:00:00,306851473394
2021-07-07 00:00:00,311365566985
2021-07-06 00:00:00,313992101147
2021-07-05 00:00:00,308800396624
2021-07-04 00:00:00,313590545804
2021-07-03 00:00:00,299180596082
2021-07-02 00:00:00,301648373762
2021-07-01 00:00:00,313802989699
2021-06-30 00:00:00,291346462332
2021-06-29 00:00:00,291852138681
2021-06-28 00:00:00,291813565516
2021-06-27 00:00:00,300772255237
2021-06-26 00:00:00,299345489693
2021-06-25 00:00:00,321107031950
2021-06-24 00:00:00,290405381998
2021-06-23 00:00:00,296636730776
2021-06-22 00:00:00,312177939161
2021-06-21 00:00:00,324433130367
2021-06-20 00:00:00,299167601608
2021-06-19 00:00:00,302491111232
2021-06-18 00:00:00,305336220596
2021-06-17 00:00:00,312596554005
2021-06-16 00:00:00,301908608279
2021-06-15 00:00:00,319624583086
2021-06-14 00:00:00,307607538485
2021-06-13 00:00:00,302929033154
2021-06-12 00:00:00,304136904604
2021-06-11 00:00:00,303629372607
2021-06-10 00:00:00,292169160375
2021-06-09 00:00:00,305389517346
2021-06-08 00:00:00,313609390980
2021-06-07 00:00:00,311712099333
2021-06-06 00:00:00,289245413349
2021-06-05 00:00:00,296560739386
2021-06-04 00:00:00,300018385559
2021-06-03 00:00:00,322665469802
2021-06-02 00:00:00,299714734226
2021-06-01 00:00:00,298016170656
2021-05-31 00:00:00,315644256972
2021-05-30 00:00:00,304025378985
2021-05-29 00:00:00,312607999845
2021-05-28 00:00:00,316027055544
2021-05-27 00:00:00,312722391136
2021-05-26 00:00:00,289451023678
2021-05-25 00:00:00,293549363583
2021-05-24 00:00:00,307306240876
2021-05-23 00:00:00,304208818625
2021-05-22 00:00:00,299274966088
2021-05-21 00:00:00,313574403708
2021-05-20 00:00:00,301267808672
2021-05-19 00:00:00,288257269457
2021-05-18 00:00:00,312677022772
2021-05-17 00:00:00,319494190655
2021-05-16 00:00:00,332029123506
2021-05-15 00:00:00,288138642335
2021-05-14 00:00:00,288826395479
2021-05-13 00:00:00,289273911665
2021-05-12 00:00:00,301468801920
2021-05-11 00:00:00,323066295535
2021-05-10 00:00:00,323400902444
2021-05-09 00:00:00,312965855681
2021-05-08 00:00:00,299770069737
2021-05-07 00:00:00,303905417303
2021-05-06 00:00:00,305183572176
2021-05-05 00:00:00,285327656357
2021-05-04 00:00:00,291769029349
2021-05-03 00:00:00,281531686143
2021-05-02 00:00:00,283074876494
2021-05-01 00:00:00,280369205222
2021-04-30 00:00:00,290661999199
2021-04-29 00:00:00,280897683340
2021-04-28 00:00:00,269445946295
2021-04-27 00:00:00,258158374036
2021-04-26 00:00:00,296337152346
2021-04-25 00:00:00,280461626542
2021-04-24 00:00:00,264615518785
2021-04-23 00:00:00,284991821144
2021-04-22 00:00:00,290824577026
2021-04-21 00:00:00,290866969636
2021-04-20 00:00:00,307759532538
2021-04-19 00:00:00,279877232467
2021-04-18 00:00:00,283668794685
2021-04-17 00:00:00,282862851787
2021-04-16 00:00:00,272209114592
2021-04-15 00:00:00,266246640164
2021-04-14 00:00:00,280981202374
2021-04-13 00:00:00,277941954109
2021-04-12 00:00:00,282312310006
2021-04-11 00:00:00,294590203781
2021-04-10 00:00:00,284764484965
2021-04-09 00:00:00,252740304298
2021-04-08 00:00:00,268135407062
2021-04-07 00:00:00,268525777262
2021-04-06 00:00:00,266101157366
2021-04-05 00:00:00,278875413632
2021-04-04 00:00:00,268865165890
2021-04-03 00:00:00,266054715373
2021-04-02 00:00:00,273394313307
2021-04-01 00:00:00,271512741366
2021-03-31 00:00:00,259473042528
2021-03-30 00:00:00,254654627043
2021-03-29 00:00:00,253917293484
2021-03-28 00:00:00,252575710572
2021-03-27 00:00:00,251659494020
2021-03-26 00:00:00,248183939608
2021-03-25 00:00:00,246310327696
2021-03-24 00:00:00,260722298115
2021-03-23 00:00:00,268520417059
